Node Number = 1528
Cell Number = 2900
     514      918     1391      293      514
     515      663     1054      293      515
     516      549     1206      784      516
     517      549      784      695      517
     518      760     1206      549      518
     519     1320     1398      805      519
     520      943     1320      805      520
     521     1128     1484     1061      521
     522     1061     1484     1227      522
     523     1227     1262     1061      523
     524      791     1375       38      524
     525       38     1162      791      525
     526       38      979      539      526
     527      539     1239       38      527
     528       38     1443     1162      528
     529       38     1375      979      529
     530     1239     1443       38      530
     531      294     1147      344      531
     532      344      917      294      532
     533      550     1384      872      533
     534      550      872      630      534
     535      630     1006      550      535
     536      806     1040      937      536
     537     1029     1400       39      537
     538       39     1402     1304      538
     539       39     1304     1064      539
     540      859     1029       39      540
     541       39     1064      859      541
     542     1400     1402       39      542
     543      295      850      835      543
     544      835     1238      295      544
     545      699      872      551      545
     546      807     1057      815      546
     547      922     1081      807      547
     548       40      427      166      548
     549      166      951       40      549
     550       40      498      427      550
     551      951     1318       40      551
     552       40      512      498      552
     553       40     1318      512      553
     554     1066     1272      296      554
     555      296     1272      617      555
     556      393     1066      296      556
     557      296     1430      393      557
     558      665     1156      552      558
     559      552     1163      665      559
     560      957     1478      808      560
     561      355     1206       41      561
     562       41     1387      109      562
     563      109      182       41      563
     564      182      355       41      564
     565      760     1387       41      565
     566       41     1206      760      566
     567      965     1237      297      567
     568      464     1459      297      568
     569      297      746      464      569
     570      297     1237      746      570
     571      553     1458     1308      571
     572      553     1308     1176      572
     573     1065     1379     1298      573
     574     1298     1525     1065      574
     575     1117     1379     1065      575
     576     1379     1509       42      576
     577       42     1509      888      577
     578      642     1013       42      578
     579       42      888      491      579
     580      491      642       42      580
     581     1013     1379       42      581
     582      298     1152     1017      582
     583     1017     1473      298      583
     584     1049     1491      554      584
     585      554     1491      701      585
     586     1066     1374     1272      586
     587     1069     1287       43      587
     588       43      378       64      588
     589       64      681       43      589
     590       43     1287      378      590
     591      681     1069       43      591
     592      406      747      299      592
     593      747      770      299      593
     594     1188     1293      555      594
     595     1218     1276      555      595
     596      555     1293      768      596
     597      768     1218      555      597
     598       44     1340       81      598
     599       81      611       44      599
     600      634     1178       44      600
     601     1178     1340       44      601
     602       44      611      424      602
     603      424      634       44      603
