Node Number = 1528
     314370.065020      507550.137722     197.0697
     257540.052900      494345.305737     200.2414
     265585.018046      449712.455612      25.2401
     278873.910304      525432.572717     273.7821
     294491.800235      519497.277367     590.1873
     281630.006761      498780.888289     280.7383
     306675.506734      512728.413209     326.9160
     313699.372693      511460.357869     203.9449
     278575.223097      529642.238722     200.3990
     257533.196727      503146.686016     269.1771
     259499.050392      527815.322952     215.1040
     262528.294160      471301.824732      99.3727
     265410.104711      480913.943951     171.0719
     264427.221373      450086.908054      29.8530
     289126.267951      483383.740597     379.8271
     264709.083198      527106.014410     237.5137
     265547.598731      449770.439760      24.8922
     264619.763160      450306.664908      23.8436
     289984.104065      468590.755707     363.7674
     262256.921253      457276.069996      33.6920
     267358.586423      460023.677736      41.2175
     273602.965326      506011.238132     215.1118
     244525.997665      531532.052046    1363.6807
     262041.175465      499244.323267     232.5405
     252912.800394      520641.523661     714.3151
     264279.409523      449866.799304      33.6807
     269114.542412      487616.993966     154.2477
     266176.929616      449901.061716      27.0657
     292151.721808      493266.954685     433.1611
     254818.551200      454159.568001      34.3060
     236321.285887      468458.114766     874.3369
     245420.134621      501209.496113    1038.0480
     276582.534028      524263.778239     293.5280
     237939.629047      523300.964854    1662.8972
     238268.065445      526011.487457    1801.3972
     246433.448927      497070.828949     876.5730
     265404.416134      454038.403863      30.3806
     246098.128790      510399.611406     741.5276
     279502.341210      487982.531383     233.4232
     266674.784928      450737.164145      29.2963
     313721.441385      473762.029994     175.5574
     317891.054708      476890.137480       6.6978
     283710.476236      479474.801542     168.3337
     272818.603259      450740.414595      27.3499
     240218.046533      465410.459280     631.2707
     301669.984493      482086.376475     351.3102
     235635.039073      519297.315052    1711.0917
     275985.224235      484773.758717     173.4700
     257663.370310      449666.888197      15.0352
     288611.398365      522928.478039     432.7116
     298669.511654      488776.364484     369.7771
     265019.556706      450299.823457      21.6707
     307424.877027      482843.024849     286.0415
     313334.320785      516382.933922     283.1525
     266958.484520      449871.149054      31.4818
     282373.443398      469474.769654     185.1349
     286601.139528      483445.722113     327.0461
     294738.985860      487095.097222     416.9689
     265918.877268      449646.294877      26.8436
     239634.772426      454275.174670     548.5687
     247515.147929      520115.660685     917.6147
     242116.844079      498619.393094    1267.5374
     267932.055480      464824.090630     117.1143
     261667.085053      492334.828901     158.0930
     290034.435694      499185.687977     447.6892
     292438.186184      451774.415155     552.2702
     241620.497000      531522.020000    1593.6943
     288422.997170      490035.405898     392.6071
     303517.460801      456648.759849     418.8694
     311916.337385      489455.832317     278.2912
     283723.870543      492539.828806     314.5828
     260535.168934      480553.175242     198.0212
     262443.191548      503551.252268     252.1390
     268256.815379      467563.042028     163.1083
     315892.568523      483717.197636      43.5624
     246222.829193      451900.461627       5.8873
     310077.681211      493696.334360     302.6180
     270153.916289      456937.294934      22.4730
     267788.955798      449641.629969      32.4912
     241582.291118      511958.716192    1091.4669
     265226.876373      450350.851208      20.4615
     251475.828493      522746.118521     793.8139
     236098.173973      454328.547629     849.5465
     300351.513607      475099.343852     381.6626
     284352.749574      470913.209621     261.0816
     310180.422297      513224.889188     306.3992
     272438.385264      453751.591643      37.7123
     269910.601379      451218.351881      29.1357
     296839.860497      472287.519339     369.9326
     262254.564564      461258.277553      31.0614
     289288.395574      502042.918289     473.2257
     268735.734442      469977.754500     165.0961
     311566.198227      504323.151659     277.1108
     258067.454541      452597.359674      36.9333
     300094.257399      467971.890163     402.7477
     248410.003128      464949.003730      24.7956
     269116.877125      450924.484677      28.4746
     254830.707279      466232.907110      39.9164
     264241.075098      460557.215700      25.7812
     272439.415667      523923.729154     384.3712
     279792.695959      478300.913658      53.9706
     295256.873057      512851.769329     626.6948
     315531.586350      470193.990620     152.6186
     258423.418795      510139.360147     252.7849
     303039.876532      449553.696732     414.7565
     258056.720436      526175.798812     261.6202
     273462.915016      529389.312980     196.2208
     265596.510845      449995.885628      24.3450
     236545.491404      449772.006490     791.5399
     265491.790394      449760.325587      24.6945
     248839.981328      458117.373344       7.9508
     273262.941003      518859.909257     261.2478
     277453.906913      457957.195190     167.1591
     278759.120479      484238.898108     161.6263
     289076.102397      478779.655432     341.0867
     303962.403294      515872.961205     395.3170
     274605.015855      508325.742935     218.0649
     264061.412793      452659.321116      29.1447
     264763.818846      456697.639421      50.4613
     253345.122626      502486.096870     369.0434
     315660.562262      472453.236785     107.0597
     307522.770209      497078.283361     318.0845
     298132.821109      474857.576175     383.5536
     265877.183795      450313.468836      24.4519
     299525.307266      510971.993618     496.3393
     246977.081797      462960.670151     152.5316
     289634.206666      451707.011089     577.3706
     265826.413777      455041.626376      35.2463
     291566.788877      507873.583992     605.9670
     285787.832602      496285.802179     367.1920
     304556.227928      479661.987067     318.3465
     251915.047429      518386.728440     622.1778
     297328.240510      467563.142104     392.2159
     290271.455876      491686.074795     413.7427
     237790.356139      490413.836136    1439.6921
     265778.367701      451286.150046      23.0688
     288074.057845      462622.005213     340.9661
     300762.710620      449559.376930     454.1606
     272171.496509      507898.497053     234.6639
     308225.893074      526579.000383     460.6332
     266324.445223      451649.558751      27.3406
     317976.491772      513440.546314     202.7546
     284638.661736      531423.545171     988.8549
     239660.995820      520121.269584    1414.8250
     310742.140062      508366.963525     248.1346
     235495.365377      475946.817523    1084.6726
     294372.118763      497104.654821     487.3054
     278838.287186      527663.815948     243.3572
     309678.707365      486052.418453     283.3127
     271650.015685      478862.040211      67.5368
     270699.687114      458927.210312      52.1152
     283556.632931      495047.831512     321.1462
     302820.906198      461279.636737     399.2439
     296186.836611      489142.637388     406.6784
     269302.876860      513229.726451     236.4960
     282183.563235      477436.197209     123.7246
     268463.628208      510764.947678     240.9148
     306818.322761      503334.517662     317.7096
     266055.614742      450014.858563      26.1844
     259208.183268      505267.961525     272.7098
     254967.056403      479711.556391     165.5249
     271396.650193      516909.307604     242.1569
     268445.002370      450675.955082      30.4260
     303452.880091      488898.148905     309.0834
     275653.124156      463685.607982     177.4695
     299382.508514      472570.724338     384.1099
     256084.774767      527310.820420     367.4640
     252091.374512      529483.814253     713.2343
     265738.362554      452909.284119      27.0385
     258803.189870      517010.918031     238.3005
     296814.772684      527620.012786     486.9924
